approved,approval_rate,threshold,npv_total,npv_per_applicant,accuracy,precision,recall,f1
59740,0.6799918045848795,0.013815973031943629,109413913.02528618,1245.4061627846904,0.7168206264201789,0.1686471009305655,0.7498408656906429,0.2753623188405797
60179,0.6849887313042092,0.014066998860407628,109151519.87424637,1242.4194672325264,0.721056898500748,0.1701029053488964,0.7444302991725016,0.27692763060529824
60619,0.6899970405445398,0.014346530583536906,109184035.55663925,1242.789577670217,0.725293170581317,0.17160594191116696,0.7390197326543603,0.2785341570203323
61058,0.6949939672638696,0.014606396559583203,109431653.59154856,1245.608095152737,0.7294495129999886,0.17303936298076922,0.7331317632081477,0.2799927069405615
61497,0.6999908939831994,0.014909738516038011,108499224.73420842,1234.9947041023563,0.7334574146179933,0.17430982473557602,0.7264481222151495,0.2811566532195978
61937,0.7049992032235299,0.015201062925180909,107324907.86276287,1221.6280176515909,0.7376480126060495,0.17588349514563106,0.7207192870782941,0.28276206530561276
62376,0.7099961299428598,0.015513232110038229,106318435.4797903,1210.1718246157295,0.7417130068396953,0.17730720606826803,0.7141947803946531,0.28408659323965063
62815,0.7149930566621896,0.01581301007779289,105853414.09484774,1204.8787089358223,0.7459150233508798,0.17904807846920726,0.7087842138765118,0.28587933247753533
63254,0.7199899833815193,0.016119678075913482,106046495.39474344,1207.0764608867376,0.7501398769083206,0.18089198036006546,0.7035327816677276,0.2877880484311938
63694,0.7249982926218499,0.016441833408288184,105990104.14908251,1206.4345863487436,0.7543190563732487,0.18269310890759102,0.6978039465308721,0.2895727398798124
64133,0.7299952193411797,0.01678067751681801,106073405.92996967,1207.3827706190916,0.7585553284538178,0.1846806704858901,0.6925525143220879,0.2916010586619317
64572,0.7349921460605094,0.017107142767732352,105978623.87730297,1206.3039119141185,0.7627002523493611,0.18654328461471936,0.6865054105665181,0.29336960217613056
65011,0.7399890727798393,0.017456168778327303,105838802.59343003,1204.7123932140828,0.766662479874853,0.1881528493983869,0.6793443666454487,0.29468815794015113
65451,0.7449973820201699,0.017844228565075667,104923999.79104841,1194.2996311044278,0.7705676147847037,0.18967144590768126,0.671546785486951,0.2957978481057022
65890,0.7499943087394996,0.018216956421164145,104562553.6252502,1190.1854625315889,0.7744841682176827,0.19134500779316035,0.6642266072565245,0.29710299665456613
66329,0.7549912354588294,0.01860451619098525,104038352.3638344,1184.218730664903,0.7785377439282003,0.1933386349815222,0.6577021005728835,0.2988322909511587
66769,0.75999954469916,0.018946358512946907,102284888.13635191,1164.2598872715178,0.7822030898523585,0.194603629417383,0.6484723106301719,0.2993682045254188
67208,0.7649964714184898,0.01935166557159234,101659366.76996204,1157.1398771821664,0.7861082247622092,0.19641986147692908,0.6408338637810312,0.3006794594190995
67647,0.7699933981378195,0.019760114481981852,101516405.49684457,1155.5126174886127,0.7903102412733937,0.198993322037277,0.6354232972628899,0.3030740037950664
68086,0.7749903248571494,0.02017251279456121,100901418.12025653,1148.5125107594022,0.7940098427669365,0.20056036678553235,0.6265117759388924,0.3038512001234854
68526,0.7799986340974799,0.020630629513794702,100023893.95334467,1138.5240735008613,0.7978578850611462,0.20249075087280496,0.6183959261616805,0.3050834151128557
68965,0.7849955608168097,0.021080548490271744,98753364.46929444,1124.062244966586,0.8013976272308939,0.2038073908174692,0.6082113303628263,0.3053081439469585
69404,0.7899924875361395,0.02157699836246052,97849351.45866802,1113.7722978881784,0.8052114139557189,0.20587432439810013,0.6000954805856142,0.3065729035405065
69843,0.7949894142554693,0.022063563222447225,96649490.67909028,1100.114857366657,0.8089452710186464,0.20789532543055245,0.5916613621896881,0.30767957629923864
70283,0.7999977234957999,0.02256058716699494,95399234.73567067,1085.8837928343692,0.8129074985441384,0.2105232991345217,0.5845003182686187,0.30955290548228054
70722,0.8049946502151296,0.023091715305087475,94146916.91647021,1071.629258957705,0.8165728444682965,0.21252204585537918,0.5752705283259071,0.3103803554563407
71161,0.8099915769344594,0.023648394752930648,92563032.42708147,1053.6006604944735,0.8203980497162497,0.21508295625942686,0.5673138128580522,0.31191215713723264
71601,0.81499988617479,0.024205878196633713,90707088.79295409,1032.475343102808,0.8239263733628692,0.21694138059239063,0.5571292170591979,0.31228257960931227
72040,0.8199968128941197,0.02476956178542535,89773030.27344947,1021.8434023886159,0.8275232081482581,0.21913010252817933,0.5475811584977721,0.31300313821803794
72479,0.8249937396134496,0.025315357094896688,88110588.86550438,1002.9206281501625,0.8309030909942108,0.22083960966664484,0.5366008911521324,0.31290307613789264
72918,0.8299906663327794,0.02599257444647373,86354772.63042955,982.9350129809633,0.8342715553170353,0.22255933117583604,0.5253023551877785,0.31265391172570567
73358,0.83499897557311,0.026621103124656795,85568506.03981675,973.985317001124,0.8375715085010905,0.2241750607849948,0.5135264162953532,0.3121040669278011
73797,0.8399959022924397,0.027226061765476057,84431693.1164524,961.0455200270038,0.8413967137490437,0.22753976214357358,0.5054105665181413,0.31380298389487205
74236,0.8449928290117695,0.027850250137919925,82581058.99482425,939.9806382728646,0.8447994336412529,0.22977370211507173,0.4944302991725016,0.31374331010804807
74675,0.8499897557310994,0.028578764361512767,80773715.77098195,919.4085160719143,0.8483277572878724,0.2325154781013529,0.48408656906429026,0.3141426137243765
75115,0.8549980649714298,0.029292045678180428,78664234.64513776,895.3973028563042,0.8516962216106969,0.2349359481258896,0.47278803309993633,0.3138932910723719
